,director_name,director_facebook_likes,actor_name,actor_facbook_likes,movie_title,title_year,movie_facebook_likes,num_voted_users,cast_total_facebook_likes,movie_imdb_link,language,country,content_rating,imdb_score,aspect_ratio,Release.Date.new,release.year.new,budget.adjusted,domestic.gross.adjusted,worldwide.new.adjusted,genreLabelName
7709,Christopher Cain,58,Brian Keith,316,YoungGuns,1988,0,42614,1747,http://www.imdb.com/title/tt0096487/?ref_=fn_tt_tt_1,English,USA,R,6.8,1.85,1988-08-12 00:00:00,1988,32408174.88,111500684.7,111500684.7,Thriller Drama
7710,Theodore Melfi,51,Bill Murray,13000,StVincent,2014,33000,72803,20330,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,English,USA,PG-13,7.3,1.85,2014-10-10 00:00:00,2014,14288361.98,48511969.71,60271865.35,Romance Drama
7711,Theodore Melfi,51,Naomi Watts,6000,StVincent,2014,33000,72803,20330,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,English,USA,PG-13,7.3,1.85,2014-10-10 00:00:00,2014,14288361.98,48511969.71,60271865.35,Romance Drama
7712,Theodore Melfi,51,Reg E. Cathey,360,StVincent,2014,33000,72803,20330,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,English,USA,PG-13,7.3,1.85,2014-10-10 00:00:00,2014,14288361.98,48511969.71,60271865.35,Romance Drama
7713,Steve Pink,38,Joe Lo Truglio,833,AboutLastNight,2014,0,16979,2800,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1,English,USA,R,6.1,2.35,2014-02-14 00:00:00,2014,14288361.98,53457910.39,55445285.25,Comedy
7714,Steve Pink,38,Regina Hall,807,AboutLastNight,2014,0,16979,2800,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1,English,USA,R,6.1,2.35,2014-02-14 00:00:00,2014,14288361.98,53457910.39,55445285.25,Comedy
7715,Steve Pink,38,Bryan Callen,460,AboutLastNight,2014,0,16979,2800,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1,English,USA,R,6.1,2.35,2014-02-14 00:00:00,2014,14288361.98,53457910.39,55445285.25,Comedy
7716,Ed Decter,13,Zooey Deschanel,11000,TheNewGuy,2002,1000,28805,12687,http://www.imdb.com/title/tt0241760/?ref_=fn_tt_tt_1,English,USA,PG-13,5.9,1.85,2002-05-10 00:00:00,2002,20851572.46,46470435.13,46470435.13,Comedy
7717,Ed Decter,13,Eddie Griffin,489,TheNewGuy,2002,1000,28805,12687,http://www.imdb.com/title/tt0241760/?ref_=fn_tt_tt_1,English,USA,PG-13,5.9,1.85,2002-05-10 00:00:00,2002,20851572.46,46470435.13,46470435.13,Comedy
7718,Ed Decter,13,Gene Simmons,301,TheNewGuy,2002,1000,28805,12687,http://www.imdb.com/title/tt0241760/?ref_=fn_tt_tt_1,English,USA,PG-13,5.9,1.85,2002-05-10 00:00:00,2002,20851572.46,46470435.13,46470435.13,Comedy
7719,Gene Quintano,0,Jon Lovitz,11000,LoadedWeapon,1993,0,37611,12322,http://www.imdb.com/title/tt0107659/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,1.85,1993-02-05 00:00:00,1993,27685736.89,59586944.54,59586944.54,Comedy
7720,Gene Quintano,0,Lin Shaye,852,LoadedWeapon,1993,0,37611,12322,http://www.imdb.com/title/tt0107659/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,1.85,1993-02-05 00:00:00,1993,27685736.89,59586944.54,59586944.54,Comedy
7721,Gene Quintano,0,Bill Nunn,182,LoadedWeapon,1993,0,37611,12322,http://www.imdb.com/title/tt0107659/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,1.85,1993-02-05 00:00:00,1993,27685736.89,59586944.54,59586944.54,Comedy
7722,Jaume Collet-Serra,174,Ã“scar Jaenada,619,TheShallows,2016,0,12983,971,http://www.imdb.com/title/tt4052882/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2016-06-24 00:00:00,2016,13416000,56885514.94,122692441.8,Thriller Horror
7723,Jaume Collet-Serra,174,Brett Cullen,350,TheShallows,2016,0,12983,971,http://www.imdb.com/title/tt4052882/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2016-06-24 00:00:00,2016,13416000,56885514.94,122692441.8,Thriller Horror
7724,Jaume Collet-Serra,174,Sedona Legge,2,TheShallows,2016,0,12983,971,http://www.imdb.com/title/tt4052882/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2016-06-24 00:00:00,2016,13416000,56885514.94,122692441.8,Thriller Horror
7725,Eric Bress,19,Logan Lerman,8000,TheButterflyEffect,2004,15000,357579,12755,http://www.imdb.com/title/tt0289879/?ref_=fn_tt_tt_1,English,USA,R,7.7,1.85,2004-01-23 00:00:00,2004,19578500.08,87236794.78,144035398.5,Thriller Drama
7726,Eric Bress,19,Eric Stoltz,902,TheButterflyEffect,2004,15000,357579,12755,http://www.imdb.com/title/tt0289879/?ref_=fn_tt_tt_1,English,USA,R,7.7,1.85,2004-01-23 00:00:00,2004,19578500.08,87236794.78,144035398.5,Thriller Drama
7727,Eric Bress,19,Cameron Bright,829,TheButterflyEffect,2004,15000,357579,12755,http://www.imdb.com/title/tt0289879/?ref_=fn_tt_tt_1,English,USA,R,7.7,1.85,2004-01-23 00:00:00,2004,19578500.08,87236794.78,144035398.5,Thriller Drama
7728,Chris Koch,13,Chris Elliott,571,SnowDay,2000,0,9285,2241,http://www.imdb.com/title/tt0184907/?ref_=fn_tt_tt_1,English,USA,PG,4.9,1.85,2000-02-11 00:00:00,2000,22207425.11,102509991.9,106686053.8,Family
7729,Chris Koch,13,Mark Webber,442,SnowDay,2000,0,9285,2241,http://www.imdb.com/title/tt0184907/?ref_=fn_tt_tt_1,English,USA,PG,4.9,1.85,2000-02-11 00:00:00,2000,22207425.11,102509991.9,106686053.8,Family
7730,Chris Koch,13,Jean Smart,329,SnowDay,2000,0,9285,2241,http://www.imdb.com/title/tt0184907/?ref_=fn_tt_tt_1,English,USA,PG,4.9,1.85,2000-02-11 00:00:00,2000,22207425.11,102509991.9,106686053.8,Family
7731,Preston A. Whitmore II,17,Mekhi Phifer,1000,ThisChristmas,2007,0,6528,6554,http://www.imdb.com/title/tt0937375/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,2.35,2007-11-21 00:00:00,2007,17813133.6,67308890.24,68146944.74,Romance Drama
7732,Preston A. Whitmore II,17,Chris Brown,997,ThisChristmas,2007,0,6528,6554,http://www.imdb.com/title/tt0937375/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,2.35,2007-11-21 00:00:00,2007,17813133.6,67308890.24,68146944.74,Romance Drama
7733,Preston A. Whitmore II,17,Loretta Devine,912,ThisChristmas,2007,0,6528,6554,http://www.imdb.com/title/tt0937375/?ref_=fn_tt_tt_1,English,USA,PG-13,6.1,2.35,2007-11-21 00:00:00,2007,17813133.6,67308890.24,68146944.74,Romance Drama
7734,Bob Clark,84,Kathleen Turner,899,BabyGeniuses,1999,0,19547,2936,http://www.imdb.com/title/tt0118665/?ref_=fn_tt_tt_1,English,USA,PG,2.5,1.85,1999-03-12 00:00:00,1999,22918062.72,47866119.28,47866119.28,Family
7735,Bob Clark,84,Dom DeLuise,842,BabyGeniuses,1999,0,19547,2936,http://www.imdb.com/title/tt0118665/?ref_=fn_tt_tt_1,English,USA,PG,2.5,1.85,1999-03-12 00:00:00,1999,22918062.72,47866119.28,47866119.28,Family
7736,Bob Clark,84,Ruby Dee,782,BabyGeniuses,1999,0,19547,2936,http://www.imdb.com/title/tt0118665/?ref_=fn_tt_tt_1,English,USA,PG,2.5,1.85,1999-03-12 00:00:00,1999,22918062.72,47866119.28,47866119.28,Family
7737,Kirk Wong,6,Bokeem Woodbine,904,TheBigHit,1998,934,24834,3353,http://www.imdb.com/title/tt0120609/?ref_=fn_tt_tt_1,English,USA,R,6.1,1.85,1998-04-24 00:00:00,1998,23651440.72,49244011.59,49244011.59,Thriller Action
7738,Kirk Wong,6,Elliott Gould,471,TheBigHit,1998,934,24834,3353,http://www.imdb.com/title/tt0120609/?ref_=fn_tt_tt_1,English,USA,R,6.1,1.85,1998-04-24 00:00:00,1998,23651440.72,49244011.59,49244011.59,Thriller Action
7739,Kirk Wong,6,Antonio Sabato Jr.,459,TheBigHit,1998,934,24834,3353,http://www.imdb.com/title/tt0120609/?ref_=fn_tt_tt_1,English,USA,R,6.1,1.85,1998-04-24 00:00:00,1998,23651440.72,49244011.59,49244011.59,Thriller Action
7740,Bronwen Hughes,15,Gregory Smith,694,HarriettheSpy,1996,833,7984,2486,http://www.imdb.com/title/tt0116493/?ref_=fn_tt_tt_1,English,USA,PG,5.9,1.85,1996-07-10 00:00:00,1996,25189352,51483253.22,51483253.22,Romance Drama
7741,Bronwen Hughes,15,Eartha Kitt,558,HarriettheSpy,1996,833,7984,2486,http://www.imdb.com/title/tt0116493/?ref_=fn_tt_tt_1,English,USA,PG,5.9,1.85,1996-07-10 00:00:00,1996,25189352,51483253.22,51483253.22,Romance Drama
7742,Bronwen Hughes,15,Charlotte Sullivan,388,HarriettheSpy,1996,833,7984,2486,http://www.imdb.com/title/tt0116493/?ref_=fn_tt_tt_1,English,USA,PG,5.9,1.85,1996-07-10 00:00:00,1996,25189352,51483253.22,51483253.22,Romance Drama
7743,John Lafia,5,Jenny Agutter,659,ChildsPlay,1990,0,31371,2646,http://www.imdb.com/title/tt0099253/?ref_=fn_tt_tt_1,English,USA,R,5.7,1.85,1990-11-09 00:00:00,1990,30429525.42,62976412.13,79974813.17,Horror
7744,John Lafia,5,Beth Grant,628,ChildsPlay,1990,0,31371,2646,http://www.imdb.com/title/tt0099253/?ref_=fn_tt_tt_1,English,USA,R,5.7,1.85,1990-11-09 00:00:00,1990,30429525.42,62976412.13,79974813.17,Horror
7745,John Lafia,5,Greg Germann,435,ChildsPlay,1990,0,31371,2646,http://www.imdb.com/title/tt0099253/?ref_=fn_tt_tt_1,English,USA,R,5.7,1.85,1990-11-09 00:00:00,1990,30429525.42,62976412.13,79974813.17,Horror
7746,Sam Miller,12,Leslie Bibb,1000,NoGoodDeed,2014,0,12676,2297,http://www.imdb.com/title/tt2011159/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2014-09-12 00:00:00,2014,14508182.94,57750956.46,59706899.12,Thriller Drama
7747,Sam Miller,12,Kate del Castillo,345,NoGoodDeed,2014,0,12676,2297,http://www.imdb.com/title/tt2011159/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2014-09-12 00:00:00,2014,14508182.94,57750956.46,59706899.12,Thriller Drama
7748,Sam Miller,12,Henry Simmons,334,NoGoodDeed,2014,0,12676,2297,http://www.imdb.com/title/tt2011159/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2014-09-12 00:00:00,2014,14508182.94,57750956.46,59706899.12,Thriller Drama
7749,Frank Darabont,0,Toby Jones,2000,TheMist,2007,20000,220475,5371,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,2007-11-21 00:00:00,2007,17813133.6,35069613.63,78363274.26,Horror
7750,Frank Darabont,0,Alexa Davalos,850,TheMist,2007,20000,220475,5371,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,2007-11-21 00:00:00,2007,17813133.6,35069613.63,78363274.26,Horror
7751,Frank Darabont,0,Jeffrey DeMunn,745,TheMist,2007,20000,220475,5371,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,2007-11-21 00:00:00,2007,17813133.6,35069613.63,78363274.26,Horror
7752,Alex Garland,232,Elina Alminas,149,ExMachina,2015,109000,289508,430,http://www.imdb.com/title/tt0470752/?ref_=fn_tt_tt_1,English,UK,R,7.7,2.35,2015-04-10 00:00:00,2015,13845312,27095244.7,41511224.25,Thriller Drama
7753,Alex Garland,232,Sonoya Mizuno,145,ExMachina,2015,109000,289508,430,http://www.imdb.com/title/tt0470752/?ref_=fn_tt_tt_1,English,UK,R,7.7,2.35,2015-04-10 00:00:00,2015,13845312,27095244.7,41511224.25,Thriller Drama
7754,Alex Garland,232,Corey Johnson,123,ExMachina,2015,109000,289508,430,http://www.imdb.com/title/tt0470752/?ref_=fn_tt_tt_1,English,UK,R,7.7,2.35,2015-04-10 00:00:00,2015,13845312,27095244.7,41511224.25,Thriller Drama
7755,Spike Jonze,0,Willie Garson,512,BeingJohnMalkovich,1999,0,254404,1171,http://www.imdb.com/title/tt0120601/?ref_=fn_tt_tt_1,English,USA,R,7.8,1.85,1999-10-29 00:00:00,1999,22918062.72,40298638.44,57087802.97,Romance Drama
7756,Spike Jonze,0,Orson Bean,216,BeingJohnMalkovich,1999,0,254404,1171,http://www.imdb.com/title/tt0120601/?ref_=fn_tt_tt_1,English,USA,R,7.8,1.85,1999-10-29 00:00:00,1999,22918062.72,40298638.44,57087802.97,Romance Drama
7757,Spike Jonze,0,Mary Kay Place,213,BeingJohnMalkovich,1999,0,254404,1171,http://www.imdb.com/title/tt0120601/?ref_=fn_tt_tt_1,English,USA,R,7.8,1.85,1999-10-29 00:00:00,1999,22918062.72,40298638.44,57087802.97,Romance Drama
7758,Mark Brown,7,Mo'Nique,939,TwoCanPlayThatGame,2001,593,4339,2815,http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1,English,USA,R,6.1,1.85,2001-09-07 00:00:00,2001,21518822.78,36806954.85,37064434.19,Comedy
7759,Mark Brown,7,Vivica A. Fox,890,TwoCanPlayThatGame,2001,593,4339,2815,http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1,English,USA,R,6.1,1.85,2001-09-07 00:00:00,2001,21518822.78,36806954.85,37064434.19,Comedy
7760,Mark Brown,7,Tamala Jones,405,TwoCanPlayThatGame,2001,593,4339,2815,http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1,English,USA,R,6.1,1.85,2001-09-07 00:00:00,2001,21518822.78,36806954.85,37064434.19,Comedy
7761,Dave Green,13,Teo Halm,803,EarthtoEcho,2014,0,15664,1921,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,English,USA,PG,5.8,1.85,2014-07-02 00:00:00,2014,14288361.98,42793470.48,46354243.5,Family
7762,Dave Green,13,Ella Wahlestedt,587,EarthtoEcho,2014,0,15664,1921,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,English,USA,PG,5.8,1.85,2014-07-02 00:00:00,2014,14288361.98,42793470.48,46354243.5,Family
7763,Dave Green,13,Jason Gray-Stanford,140,EarthtoEcho,2014,0,15664,1921,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,English,USA,PG,5.8,1.85,2014-07-02 00:00:00,2014,14288361.98,42793470.48,46354243.5,Family
7764,Clint Eastwood,16000,Yuki Matsuzaki,378,LettersfromIwoJima,2006,5000,132149,751,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,Japanese,USA,R,7.9,2.35,2006-12-20 00:00:00,2006,18383153.88,19452320.94,95971373.12,Romance Drama
7765,Clint Eastwood,16000,Kazunari Ninomiya,85,LettersfromIwoJima,2006,5000,132149,751,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,Japanese,USA,R,7.9,2.35,2006-12-20 00:00:00,2006,18383153.88,19452320.94,95971373.12,Romance Drama
7766,Clint Eastwood,16000,ShidÃ´ Nakamura,78,LettersfromIwoJima,2006,5000,132149,751,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,Japanese,USA,R,7.9,2.35,2006-12-20 00:00:00,2006,18383153.88,19452320.94,95971373.12,Romance Drama
7767,Michael Polish,35,J.K. Simmons,24000,TheAstronautFarmer,2006,862,19707,27806,http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1,English,USA,PG,6.3,2.35,2007-02-23 00:00:00,2007,17813133.6,15077643.3,15266147.36,Drama
7768,Michael Polish,35,Virginia Madsen,912,TheAstronautFarmer,2006,862,19707,27806,http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1,English,USA,PG,6.3,2.35,2007-02-23 00:00:00,2007,17813133.6,15077643.3,15266147.36,Drama
7769,Michael Polish,35,Bruce Dern,844,TheAstronautFarmer,2006,862,19707,27806,http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1,English,USA,PG,6.3,2.35,2007-02-23 00:00:00,2007,17813133.6,15077643.3,15266147.36,Drama
7770,Daisy von Scherler Mayer,18,LL Cool J,1000,Woo,1998,204,1520,3352,http://www.imdb.com/title/tt0120531/?ref_=fn_tt_tt_1,English,USA,R,3.8,,1998-05-08 00:00:00,1998,23651440.72,14672939.01,14672939.01,Comedy
7771,Daisy von Scherler Mayer,18,Jada Pinkett Smith,851,Woo,1998,204,1520,3352,http://www.imdb.com/title/tt0120531/?ref_=fn_tt_tt_1,English,USA,R,3.8,,1998-05-08 00:00:00,1998,23651440.72,14672939.01,14672939.01,Comedy
7772,Daisy von Scherler Mayer,18,Dave Chappelle,744,Woo,1998,204,1520,3352,http://www.imdb.com/title/tt0120531/?ref_=fn_tt_tt_1,English,USA,R,3.8,,1998-05-08 00:00:00,1998,23651440.72,14672939.01,14672939.01,Comedy
7773,Lenny Abrahamson,412,Joan Allen,805,Room,2015,72000,161288,2499,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,English,Ireland,R,8.3,2.35,2015-10-16 00:00:00,2015,13845312,15632075.07,38620734.2,Romance Drama
7774,Lenny Abrahamson,412,Jacob Tremblay,681,Room,2015,72000,161288,2499,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,English,Ireland,R,8.3,2.35,2015-10-16 00:00:00,2015,13845312,15632075.07,38620734.2,Romance Drama
7775,Lenny Abrahamson,412,Cas Anvar,491,Room,2015,72000,161288,2499,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,English,Ireland,R,8.3,2.35,2015-10-16 00:00:00,2015,13845312,15632075.07,38620734.2,Romance Drama
7776,Bob Saget,799,Don Rickles,721,DirtyWork,1998,679,20033,1805,http://www.imdb.com/title/tt0120654/?ref_=fn_tt_tt_1,English,Canada,PG-13,6.4,1.85,1998-06-12 00:00:00,1998,23651440.72,18229950.14,18229950.14,Comedy
7777,Bob Saget,799,Jack Warden,359,DirtyWork,1998,679,20033,1805,http://www.imdb.com/title/tt0120654/?ref_=fn_tt_tt_1,English,Canada,PG-13,6.4,1.85,1998-06-12 00:00:00,1998,23651440.72,18229950.14,18229950.14,Comedy
7778,Bob Saget,799,Traylor Howard,294,DirtyWork,1998,679,20033,1805,http://www.imdb.com/title/tt0120654/?ref_=fn_tt_tt_1,English,Canada,PG-13,6.4,1.85,1998-06-12 00:00:00,1998,23651440.72,18229950.14,18229950.14,Comedy
7779,John Waters,0,Kathleen Turner,899,SerialMom,1994,3000,21212,3092,http://www.imdb.com/title/tt0111127/?ref_=fn_tt_tt_1,English,USA,R,6.7,1.66,1994-04-13 00:00:00,1994,26827264.43,16264204.47,16264204.47,Comedy
7780,John Waters,0,Sam Waterston,849,SerialMom,1994,3000,21212,3092,http://www.imdb.com/title/tt0111127/?ref_=fn_tt_tt_1,English,USA,R,6.7,1.66,1994-04-13 00:00:00,1994,26827264.43,16264204.47,16264204.47,Comedy
7781,John Waters,0,Traci Lords,650,SerialMom,1994,3000,21212,3092,http://www.imdb.com/title/tt0111127/?ref_=fn_tt_tt_1,English,USA,R,6.7,1.66,1994-04-13 00:00:00,1994,26827264.43,16264204.47,16264204.47,Comedy
7782,Andrew Fleming,26,Ryan Reynolds,16000,Dick,1999,0,16059,31005,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1,English,France,PG-13,6.1,1.85,1999-08-04 00:00:00,1999,22918062.72,11065667.49,11065667.49,Comedy
7783,Andrew Fleming,26,Will Ferrell,8000,Dick,1999,0,16059,31005,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1,English,France,PG-13,6.1,1.85,1999-08-04 00:00:00,1999,22918062.72,11065667.49,11065667.49,Comedy
7784,Andrew Fleming,26,Kirsten Dunst,4000,Dick,1999,0,16059,31005,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1,English,France,PG-13,6.1,1.85,1999-08-04 00:00:00,1999,22918062.72,11065667.49,11065667.49,Comedy
7785,Craig Bolotin,7,Rosario Dawson,3000,LightItUp,1999,251,3116,6485,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1,English,USA,R,6,1.85,1999-11-10 00:00:00,1999,22918062.72,10351212.75,10351212.75,Thriller Drama
7786,Craig Bolotin,7,Vanessa Williams,1000,LightItUp,1999,251,3116,6485,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1,English,USA,R,6,1.85,1999-11-10 00:00:00,1999,22918062.72,10351212.75,10351212.75,Thriller Drama
7787,Craig Bolotin,7,Robert Ri'chard,730,LightItUp,1999,251,3116,6485,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1,English,USA,R,6,1.85,1999-11-10 00:00:00,1999,22918062.72,10351212.75,10351212.75,Thriller Drama
7788,Mark Christopher,15,Salma Hayek,4000,,1998,0,27675,6910,http://www.imdb.com/title/tt0120577/?ref_=fn_tt_tt_1,English,USA,R,5.8,1.85,2009-11-13 00:00:00,2009,257316463.5,213716976.8,1014352485,Romance Drama
7789,Mark Christopher,15,Ellen Albertini Dow,957,,1998,0,27675,6910,http://www.imdb.com/title/tt0120577/?ref_=fn_tt_tt_1,English,USA,R,5.8,1.85,2009-11-13 00:00:00,2009,257316463.5,213716976.8,1014352485,Romance Drama
7790,Mark Christopher,15,Sela Ward,812,,1998,0,27675,6910,http://www.imdb.com/title/tt0120577/?ref_=fn_tt_tt_1,English,USA,R,5.8,1.85,2009-11-13 00:00:00,2009,257316463.5,213716976.8,1014352485,Romance Drama
7791,Blair Hayes,2,Jake Gyllenhaal,15000,BubbleBoy,2001,0,25541,18864,http://www.imdb.com/title/tt0258470/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2001-08-24 00:00:00,2001,21518822.78,8280294.03,8280294.03,Comedy
7792,Blair Hayes,2,Geoffrey Arend,816,BubbleBoy,2001,0,25541,18864,http://www.imdb.com/title/tt0258470/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2001-08-24 00:00:00,2001,21518822.78,8280294.03,8280294.03,Comedy
7793,Blair Hayes,2,Marley Shelton,690,BubbleBoy,2001,0,25541,18864,http://www.imdb.com/title/tt0258470/?ref_=fn_tt_tt_1,English,USA,PG-13,5.6,2.35,2001-08-24 00:00:00,2001,21518822.78,8280294.03,8280294.03,Comedy
7794,Jez Butterworth,16,Mark Gatiss,567,BirthdayGirl,2001,618,21530,1775,http://www.imdb.com/title/tt0188453/?ref_=fn_tt_tt_1,English,UK,R,6.1,2.35,2002-02-01 00:00:00,2002,20851572.46,7891351.382,13041418.71,Comedy
7795,Jez Butterworth,16,Mathieu Kassovitz,326,BirthdayGirl,2001,618,21530,1775,http://www.imdb.com/title/tt0188453/?ref_=fn_tt_tt_1,English,UK,R,6.1,2.35,2002-02-01 00:00:00,2002,20851572.46,7891351.382,13041418.71,Comedy
7796,Jez Butterworth,16,Ben Chaplin,258,BirthdayGirl,2001,618,21530,1775,http://www.imdb.com/title/tt0188453/?ref_=fn_tt_tt_1,English,UK,R,6.1,2.35,2002-02-01 00:00:00,2002,20851572.46,7891351.382,13041418.71,Comedy
7797,Olivier Assayas,107,Steve Buscemi,12000,Parisjetaime,2006,0,63084,13208,http://www.imdb.com/title/tt0401711/?ref_=fn_tt_tt_1,French,France,R,7.3,1.85,2007-05-04 00:00:00,2007,17813133.6,6655773.232,7091117.996,Romance Drama
7798,Olivier Assayas,107,Miranda Richardson,530,Parisjetaime,2006,0,63084,13208,http://www.imdb.com/title/tt0401711/?ref_=fn_tt_tt_1,French,France,R,7.3,1.85,2007-05-04 00:00:00,2007,17813133.6,6655773.232,7091117.996,Romance Drama
7799,Olivier Assayas,107,Catalina Sandino Moreno,280,Parisjetaime,2006,0,63084,13208,http://www.imdb.com/title/tt0401711/?ref_=fn_tt_tt_1,French,France,R,7.3,1.85,2007-05-04 00:00:00,2007,17813133.6,6655773.232,7091117.996,Romance Drama
7800,Rod Lurie,37,Harry Lennix,748,ResurrectingtheChamp,2007,689,18442,2417,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2007-08-24 00:00:00,2007,17813133.6,4346928.031,4467746.295,Romance Drama
7801,Rod Lurie,37,Kathryn Morris,573,ResurrectingtheChamp,2007,689,18442,2417,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2007-08-24 00:00:00,2007,17813133.6,4346928.031,4467746.295,Romance Drama
7802,Rod Lurie,37,Peter Coyote,548,ResurrectingtheChamp,2007,689,18442,2417,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,English,USA,PG-13,6.8,2.35,2007-08-24 00:00:00,2007,17813133.6,4346928.031,4467746.295,Romance Drama
7803,Paul Weitz,80,Tina Fey,2000,Admission,2013,5000,28573,3004,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,English,USA,PG-13,5.7,2.35,2013-03-22 00:00:00,2013,14745589.57,20425269.67,21249149.99,Romance Drama
7804,Paul Weitz,80,Sarita Choudhury,257,Admission,2013,5000,28573,3004,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,English,USA,PG-13,5.7,2.35,2013-03-22 00:00:00,2013,14745589.57,20425269.67,21249149.99,Romance Drama
7805,Paul Weitz,80,Christopher Evan Welch,252,Admission,2013,5000,28573,3004,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,English,USA,PG-13,5.7,2.35,2013-03-22 00:00:00,2013,14745589.57,20425269.67,21249149.99,Romance Drama
7806,Atom Egoyan,460,Liam Neeson,14000,Chloe,2009,0,56264,14372,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,English,USA,R,6.3,1.85,2010-03-26 00:00:00,2010,16206947.8,3833884.405,14749732.5,Thriller Drama
7807,Atom Egoyan,460,Meghan Heffern,153,Chloe,2009,0,56264,14372,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,English,USA,R,6.3,1.85,2010-03-26 00:00:00,2010,16206947.8,3833884.405,14749732.5,Thriller Drama
7808,Atom Egoyan,460,Natalie Lisinska,73,Chloe,2009,0,56264,14372,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,English,USA,R,6.3,1.85,2010-03-26 00:00:00,2010,16206947.8,3833884.405,14749732.5,Thriller Drama
